shipping_id,shipping_date,delivery_date,status,order_id,address_id
1786,2025-05-12,2025-05-15,Delivered,619,1134
1787,2025-08-19,,Pending,2761,233
1788,2025-06-22,2025-06-28,Delivered,2807,246
1789,2025-05-02,2025-05-12,Delivered,2993,652
1790,2024-12-01,,Cancelled,2814,943
1791,2025-07-04,,Cancelled,2852,1357
1792,2025-05-18,2025-05-28,Delivered,1671,702
1793,2025-07-08,2025-07-12,Delivered,2650,442
1794,2025-02-25,,Pending,214,175
1795,2025-07-17,,Pending,419,1154
1796,2025-07-15,,Cancelled,545,238
1797,2025-07-18,2025-07-24,Delivered,1323,372
1798,2024-10-05,,Cancelled,1546,365
1799,2025-07-18,,Cancelled,2077,976
1800,2024-10-03,,Pending,80,840
1801,2024-12-11,2024-12-21,Delivered,2405,608
1802,2024-09-28,,Cancelled,1289,1461
1803,2024-11-22,2024-11-25,Delivered,742,199
1804,2024-11-09,,Pending,2345,1143
1805,2025-04-10,,Cancelled,1438,298
1806,2025-05-05,,Cancelled,2554,435
1807,2025-08-12,,Pending,1428,1294
1808,2025-04-16,,Pending,1441,668
1809,2025-09-23,2025-09-29,Delivered,626,1183
1810,2025-02-01,2025-02-05,Delivered,499,804
1811,2025-08-23,,Pending,1716,977
1812,2024-10-07,2024-10-16,Delivered,1501,1160
1813,2025-06-12,2025-06-21,Delivered,2674,954
1814,2025-08-22,,Pending,954,739
1815,2025-06-09,2025-06-11,Delivered,2821,1304
1816,2025-03-31,2025-04-08,Delivered,1939,415
1817,2025-04-16,2025-04-21,Delivered,481,383
1818,2025-07-21,,Pending,1144,339
1819,2024-12-03,2024-12-09,Delivered,645,1195
1820,2024-10-06,,Cancelled,1889,683
1821,2025-03-23,2025-03-25,Delivered,2380,741
1822,2025-01-16,,Pending,439,118
1823,2025-04-13,2025-04-17,Delivered,416,579
1824,2025-06-20,,Pending,553,524
1825,2025-02-18,,Cancelled,816,353
1826,2025-01-16,2025-01-25,Delivered,948,669
1827,2024-10-19,2024-10-24,Delivered,847,604
1828,2024-11-23,,Cancelled,735,940
1829,2025-01-09,2025-01-11,Delivered,190,628
1830,2025-03-09,,Cancelled,2547,727
1831,2024-10-24,,Pending,314,84
1832,2025-09-16,,Pending,1347,970
1833,2024-10-01,2024-10-11,Delivered,361,1334
1834,2025-03-10,2025-03-16,Delivered,1362,967
1835,2025-05-25,2025-05-28,Delivered,720,836
1836,2025-07-17,2025-07-27,Delivered,1618,200
1837,2025-07-15,,Cancelled,1468,655
1838,2025-02-08,,Pending,350,600
1839,2025-01-29,,Cancelled,104,398
1840,2025-09-11,,Pending,1285,1099
1841,2025-03-22,,Cancelled,916,118
1842,2025-02-01,2025-02-07,Delivered,2030,1179
1843,2025-02-11,2025-02-13,Delivered,1476,1487
1844,2025-06-11,,Pending,544,645
1845,2025-03-01,,Cancelled,1812,1079
1846,2025-06-17,,Cancelled,2446,871
1847,2025-05-08,,Cancelled,2065,685
1848,2024-11-06,2024-11-11,Delivered,2571,1018
1849,2025-03-14,2025-03-21,Delivered,1784,1340
1850,2024-11-30,2024-12-07,Delivered,1180,376
1851,2025-06-03,,Pending,383,56
1852,2024-11-29,,Cancelled,765,1369
1853,2025-06-13,,Cancelled,937,1051
1854,2024-12-21,,Pending,592,344
1855,2024-11-27,2024-12-02,Delivered,908,573
1856,2025-08-24,2025-08-31,Delivered,2337,267
1857,2024-12-28,2025-01-07,Delivered,595,871
1858,2025-06-12,2025-06-20,Delivered,1546,823
1859,2025-09-18,,Pending,1599,859
1860,2025-04-11,2025-04-21,Delivered,2479,1356
1861,2025-09-06,,Pending,1523,1325
1862,2025-01-07,,Cancelled,498,923
1863,2024-10-20,2024-10-27,Delivered,155,240
1864,2025-02-25,,Cancelled,2621,264
1865,2025-06-23,,Cancelled,1484,185
1866,2025-06-01,,Cancelled,1005,1245
1867,2025-04-02,2025-04-07,Delivered,36,1370
1868,2025-04-02,,Cancelled,52,891
1869,2024-10-09,,Pending,1334,953
1870,2024-12-13,,Cancelled,110,597
1871,2025-04-01,,Pending,856,1124
1872,2024-12-08,2024-12-12,Delivered,2868,1089
1873,2025-04-14,,Cancelled,2297,455
1874,2025-02-09,2025-02-15,Delivered,816,345
1875,2025-09-15,2025-09-20,Delivered,806,366
1876,2025-01-16,2025-01-20,Delivered,2442,66
1877,2025-05-12,2025-05-22,Delivered,1781,1256
1878,2025-06-16,2025-06-26,Delivered,932,801
1879,2025-04-08,,Cancelled,546,1274
1880,2025-05-13,2025-05-15,Delivered,2172,541
1881,2025-06-23,,Cancelled,1351,1012
1882,2025-04-15,,Cancelled,1522,1209
1883,2024-12-22,2024-12-24,Delivered,620,1117
1884,2024-12-06,2024-12-14,Delivered,2395,1480
1885,2025-08-20,2025-08-25,Delivered,2575,1216
1886,2025-03-24,2025-03-28,Delivered,2577,1436
1887,2025-07-01,,Cancelled,1530,880
1888,2025-06-02,,Cancelled,1478,766
1889,2025-08-31,2025-09-08,Delivered,68,773
1890,2025-02-24,2025-03-03,Delivered,2743,1028
1891,2024-10-24,,Cancelled,494,1249
1892,2024-12-08,2024-12-16,Delivered,2364,648
1893,2024-09-30,2024-10-02,Delivered,2568,745
1894,2025-07-20,,Pending,924,336
1895,2025-04-30,2025-05-02,Delivered,2962,1278
1896,2025-08-12,2025-08-14,Delivered,1345,1458
1897,2025-06-22,2025-06-24,Delivered,1545,1061
1898,2025-07-03,2025-07-12,Delivered,2180,130
1899,2025-01-20,,Cancelled,2159,137
1900,2024-12-02,2024-12-09,Delivered,827,1286
1901,2025-07-15,2025-07-18,Delivered,2553,1263
1902,2024-12-04,2024-12-14,Delivered,1869,703
1903,2025-03-23,2025-04-01,Delivered,2245,337
1904,2025-01-14,2025-01-18,Delivered,740,265
1905,2025-08-28,2025-09-03,Delivered,2309,80
1906,2025-01-27,,Pending,85,1176
1907,2025-07-27,2025-08-02,Delivered,2548,1055
1908,2025-03-30,2025-04-06,Delivered,743,801
1909,2025-07-21,2025-07-25,Delivered,1289,709
1910,2024-12-26,,Pending,1232,1354
1911,2024-11-18,,Cancelled,2365,328
1912,2025-05-19,,Pending,2725,39
1913,2025-05-03,2025-05-13,Delivered,142,457
1914,2024-12-04,2024-12-12,Delivered,2413,1045
1915,2025-01-11,,Pending,992,643
1916,2025-08-20,2025-08-30,Delivered,2081,205
1917,2025-01-06,2025-01-15,Delivered,2140,762
1918,2025-04-23,2025-04-25,Delivered,1571,364
1919,2025-01-29,,Pending,359,1271
1920,2024-11-25,,Cancelled,2336,766
1921,2024-11-18,2024-11-27,Delivered,2517,116
1922,2024-10-21,2024-10-27,Delivered,2564,1336
1923,2025-05-13,2025-05-16,Delivered,757,1068
1924,2024-11-24,2024-11-30,Delivered,1043,1063
1925,2024-10-08,2024-10-17,Delivered,224,1198
1926,2024-11-11,,Cancelled,2689,1407
1927,2024-12-22,,Cancelled,1668,575
1928,2024-09-28,2024-09-30,Delivered,486,1327
1929,2024-10-24,2024-11-01,Delivered,2609,728
1930,2024-12-28,,Cancelled,243,710
1931,2025-07-30,,Pending,2558,853
1932,2024-10-25,,Pending,625,992
1933,2025-05-21,2025-05-28,Delivered,2873,590
1934,2025-03-11,2025-03-21,Delivered,68,388
1935,2025-03-12,2025-03-22,Delivered,655,80
1936,2025-02-23,,Cancelled,187,20
1937,2025-03-23,,Pending,131,321
1938,2025-09-13,2025-09-17,Delivered,1867,328
1939,2025-01-10,,Cancelled,2430,399
1940,2025-08-16,2025-08-18,Delivered,2924,20
1941,2025-08-02,2025-08-08,Delivered,1067,303
1942,2025-09-24,,Cancelled,1914,1422
1943,2025-08-16,2025-08-23,Delivered,2502,560
1944,2025-08-09,,Pending,1972,710
1945,2025-04-25,2025-05-02,Delivered,341,1066
1946,2024-10-06,,Pending,769,1394
1947,2024-11-02,2024-11-06,Delivered,2549,598
1948,2025-05-03,,Cancelled,527,1065
1949,2024-12-16,,Pending,306,731
1950,2025-05-05,2025-05-13,Delivered,2329,234
1951,2025-07-01,2025-07-05,Delivered,1512,1050
1952,2025-06-13,2025-06-23,Delivered,2771,790
1953,2025-03-04,2025-03-06,Delivered,599,1406
1954,2024-11-19,2024-11-27,Delivered,2865,1137
1955,2024-11-13,2024-11-23,Delivered,1234,660
1956,2025-08-16,,Cancelled,2105,1176
1957,2025-06-08,2025-06-18,Delivered,461,782
1958,2025-06-06,,Cancelled,636,445
1959,2025-07-15,,Pending,1066,960
1960,2025-04-25,,Cancelled,1261,49
1961,2025-01-20,,Cancelled,245,648
1962,2025-05-10,2025-05-18,Delivered,2427,1310
1963,2025-02-12,2025-02-15,Delivered,2866,719
1964,2024-12-12,,Cancelled,1919,1358
1965,2025-08-14,2025-08-17,Delivered,87,413
1966,2025-08-20,,Cancelled,1692,1037
1967,2025-07-30,2025-08-09,Delivered,655,941
1968,2025-05-06,2025-05-11,Delivered,1519,907
1969,2025-06-14,,Cancelled,2264,257
1970,2025-02-16,,Pending,1704,997
1971,2025-01-31,,Cancelled,2897,393
1972,2025-09-23,,Cancelled,308,359
1973,2025-05-21,2025-05-28,Delivered,2290,1268
1974,2024-11-03,2024-11-12,Delivered,91,1087
1975,2024-09-29,2024-10-07,Delivered,2587,488
1976,2025-08-11,,Pending,191,941
1977,2025-05-10,2025-05-13,Delivered,2095,1114
1978,2025-04-10,2025-04-19,Delivered,1040,1304
1979,2025-01-09,,Pending,693,177
1980,2024-12-15,,Cancelled,2213,1403
1981,2025-09-16,2025-09-21,Delivered,2329,415
1982,2024-11-21,2024-11-27,Delivered,1316,599
1983,2025-08-23,,Cancelled,1925,230
1984,2025-09-22,2025-09-30,Delivered,271,337
1985,2024-11-02,,Cancelled,2722,1117
1986,2025-05-17,,Pending,285,295
1987,2025-03-18,2025-03-26,Delivered,2684,499
1988,2025-06-04,,Cancelled,2586,1358
1989,2025-05-12,,Pending,2941,699
1990,2024-12-23,,Pending,158,864
1991,2024-12-09,,Cancelled,2225,599
1992,2025-01-27,,Cancelled,2775,412
1993,2024-12-09,2024-12-17,Delivered,536,917
1994,2025-03-22,2025-04-01,Delivered,185,369
1995,2025-03-17,,Pending,2332,612
1996,2025-03-24,2025-03-29,Delivered,2917,457
1997,2025-06-14,2025-06-23,Delivered,220,1202
1998,2025-07-07,,Cancelled,2313,1485
1999,2025-09-26,,Pending,867,148
2000,2025-05-15,,Pending,1668,1471
2001,2025-01-09,2025-01-18,Delivered,1027,654
2002,2025-05-07,2025-05-10,Delivered,575,772
2003,2025-04-21,2025-04-26,Delivered,315,1042
2004,2025-01-17,2025-01-21,Delivered,455,275
2005,2024-12-02,,Pending,1505,1189
2006,2024-11-06,2024-11-09,Delivered,1128,680
2007,2025-06-07,,Cancelled,2933,206
2008,2025-06-20,,Pending,1463,1439
2009,2025-01-31,,Pending,1309,103
2010,2025-06-21,,Pending,21,606
2011,2024-10-10,,Pending,2949,582
2012,2025-05-28,,Pending,1290,64
2013,2025-05-14,2025-05-22,Delivered,1499,943
2014,2025-09-25,,Pending,2260,19
2015,2025-05-15,,Cancelled,1768,1247
2016,2025-07-06,,Pending,2906,771
2017,2025-03-12,2025-03-19,Delivered,1292,1421
2018,2025-07-08,2025-07-11,Delivered,78,897
2019,2024-12-06,2024-12-11,Delivered,2180,248
2020,2024-11-29,2024-12-08,Delivered,2952,688
2021,2025-04-21,,Cancelled,534,1426
2022,2025-07-14,,Pending,1793,1298
2023,2025-02-07,2025-02-15,Delivered,106,1232
2024,2025-01-11,,Cancelled,1350,1399
2025,2024-10-14,2024-10-24,Delivered,1409,1086
2026,2024-10-03,2024-10-07,Delivered,686,751
2027,2024-12-29,2025-01-01,Delivered,2947,1277
2028,2025-01-12,2025-01-16,Delivered,1800,1419
2029,2025-02-26,,Cancelled,2353,43
2030,2025-01-20,,Pending,2883,660
2031,2025-05-12,2025-05-16,Delivered,2547,651
2032,2025-03-07,,Pending,2228,892
2033,2025-05-22,2025-05-28,Delivered,1019,816
2034,2025-06-19,,Pending,330,708
2035,2025-03-11,,Cancelled,1128,1112
2036,2025-05-19,2025-05-28,Delivered,837,342
2037,2024-10-28,2024-11-05,Delivered,2898,697
2038,2024-12-07,,Cancelled,2462,1148
2039,2025-07-02,2025-07-11,Delivered,2355,595
2040,2024-10-30,,Pending,1100,677
2041,2025-09-11,2025-09-14,Delivered,1373,923
2042,2025-04-17,,Pending,2498,1385
2043,2025-08-19,,Pending,2844,1096
2044,2025-07-08,,Pending,124,1452
2045,2025-03-26,2025-04-03,Delivered,781,831
2046,2025-08-24,,Pending,1693,637
2047,2025-07-19,,Cancelled,801,1001
2048,2025-04-18,,Pending,2750,715
2049,2025-08-02,,Pending,748,39
2050,2025-05-04,,Cancelled,1601,757
2051,2025-05-11,2025-05-15,Delivered,2533,722
2052,2025-05-03,,Cancelled,2115,1182
2053,2025-03-10,,Cancelled,2581,891
2054,2024-11-17,2024-11-26,Delivered,1367,1136
2055,2024-10-28,2024-11-03,Delivered,988,1286
2056,2024-10-16,,Cancelled,440,1091
2057,2024-12-06,,Pending,2366,1215
2058,2025-05-01,2025-05-05,Delivered,1786,641
2059,2025-04-13,,Cancelled,1146,611
2060,2025-09-17,2025-09-26,Delivered,2792,227
2061,2025-03-19,,Pending,1309,821
2062,2025-05-26,,Cancelled,822,478
2063,2025-06-06,2025-06-08,Delivered,972,229
2064,2025-01-15,2025-01-20,Delivered,1061,544
2065,2024-10-11,2024-10-16,Delivered,2515,492
2066,2025-02-18,2025-02-24,Delivered,504,364
2067,2025-07-28,,Cancelled,1006,1417
2068,2025-02-14,,Pending,2328,379
2069,2025-03-29,2025-04-02,Delivered,341,560
2070,2025-04-22,,Pending,2731,1373
2071,2025-07-07,2025-07-09,Delivered,1750,581
2072,2025-05-14,2025-05-21,Delivered,2271,426
2073,2024-11-30,2024-12-10,Delivered,644,325
2074,2024-12-10,,Pending,1902,420
2075,2025-02-11,,Cancelled,38,722
2076,2025-05-06,2025-05-08,Delivered,2860,1484
2077,2025-02-17,2025-02-20,Delivered,1881,109
2078,2025-08-17,,Pending,2254,700
2079,2025-01-29,,Pending,1615,1217
2080,2025-04-20,2025-04-27,Delivered,352,68
2081,2025-07-12,,Cancelled,2239,173
2082,2025-07-13,,Cancelled,1584,880
2083,2025-05-16,2025-05-26,Delivered,1753,1183
2084,2025-08-10,2025-08-19,Delivered,1538,1467
2085,2025-02-10,,Pending,2469,478
2086,2025-06-27,2025-07-05,Delivered,1561,824
2087,2024-11-01,2024-11-05,Delivered,2608,40
2088,2025-04-30,,Pending,847,297
2089,2024-10-19,2024-10-21,Delivered,2533,1351
2090,2025-08-31,2025-09-07,Delivered,1615,1251
2091,2025-05-21,2025-05-26,Delivered,2986,284
2092,2024-10-13,,Pending,2552,255
2093,2024-10-18,2024-10-26,Delivered,1081,742
2094,2025-04-23,2025-05-01,Delivered,995,627
2095,2024-10-17,,Pending,1914,1111
2096,2025-06-04,,Pending,909,1365
2097,2025-07-12,2025-07-15,Delivered,1400,6
2098,2025-06-11,2025-06-15,Delivered,2008,1376
2099,2025-03-06,2025-03-10,Delivered,2253,1394
2100,2024-11-21,,Cancelled,1409,308
2101,2025-05-06,,Pending,276,1342
2102,2025-07-11,,Cancelled,1977,1200
2103,2025-03-08,2025-03-13,Delivered,1865,267
2104,2025-08-11,2025-08-16,Delivered,1733,692
2105,2024-12-09,,Cancelled,794,254
2106,2025-04-11,,Pending,1393,916
2107,2025-01-18,,Cancelled,1492,72
2108,2024-11-12,2024-11-21,Delivered,2510,695
2109,2024-11-08,2024-11-12,Delivered,2141,10
2110,2024-10-24,2024-11-01,Delivered,1307,1135
2111,2025-02-21,,Pending,1004,94
2112,2025-05-30,2025-06-09,Delivered,844,680
2113,2025-06-04,2025-06-07,Delivered,548,1210
2114,2025-05-19,2025-05-26,Delivered,2297,148
2115,2025-01-16,2025-01-24,Delivered,1149,595
2116,2024-10-04,2024-10-10,Delivered,2256,365
2117,2025-01-06,2025-01-09,Delivered,2181,1101
2118,2025-04-07,2025-04-09,Delivered,2817,262
2119,2025-04-24,,Pending,2030,1333
2120,2025-08-22,,Pending,585,501
2121,2025-03-06,2025-03-09,Delivered,2138,884
2122,2025-05-17,2025-05-23,Delivered,2291,1111
2123,2025-09-05,2025-09-09,Delivered,1155,351
2124,2025-07-13,,Pending,176,1354
2125,2025-09-25,2025-09-27,Delivered,2091,966
2126,2025-03-04,,Cancelled,1794,719
2127,2024-10-01,2024-10-03,Delivered,2012,319
2128,2024-10-08,,Cancelled,1661,834
2129,2024-10-18,,Pending,972,108
2130,2025-05-12,2025-05-16,Delivered,2690,427
2131,2025-02-14,,Cancelled,1687,1392
2132,2025-08-12,2025-08-16,Delivered,1742,154
2133,2025-01-24,,Cancelled,676,1370
2134,2025-09-05,,Cancelled,318,1152
2135,2025-06-14,2025-06-16,Delivered,1316,1131
2136,2025-02-20,,Cancelled,725,547
2137,2025-02-07,,Pending,1458,952
2138,2025-04-29,2025-05-05,Delivered,561,1295
2139,2025-08-21,2025-08-29,Delivered,2582,711
2140,2024-12-06,2024-12-13,Delivered,1975,982
2141,2025-09-22,,Pending,1240,1188
2142,2024-10-09,,Cancelled,2775,481
2143,2024-11-06,,Pending,922,294
2144,2025-08-13,2025-08-17,Delivered,2798,1229
2145,2025-02-09,2025-02-16,Delivered,57,935
2146,2025-08-05,2025-08-09,Delivered,71,385
2147,2025-08-05,2025-08-08,Delivered,163,906
2148,2025-09-16,,Pending,1539,1064
2149,2025-05-29,2025-06-02,Delivered,1253,119
2150,2024-12-05,2024-12-13,Delivered,308,39
2151,2025-09-14,,Pending,274,945
2152,2025-03-19,,Pending,2265,1183
2153,2025-08-26,2025-09-01,Delivered,2292,674
2154,2025-03-17,,Pending,250,722
2155,2025-06-19,2025-06-26,Delivered,713,582
2156,2025-08-29,,Cancelled,1148,734
2157,2024-12-01,2024-12-08,Delivered,1927,1089
2158,2024-10-28,,Cancelled,2736,415
2159,2025-09-21,2025-09-26,Delivered,243,482
2160,2025-07-06,2025-07-16,Delivered,483,781
2161,2025-01-07,,Cancelled,2585,1113
2162,2025-05-07,2025-05-10,Delivered,2819,1076
2163,2025-03-25,2025-03-28,Delivered,1073,1205
2164,2025-07-21,2025-07-31,Delivered,1924,948
2165,2025-03-04,2025-03-09,Delivered,997,804
2166,2025-05-05,2025-05-12,Delivered,1652,1308
2167,2024-11-08,2024-11-11,Delivered,706,499
2168,2025-02-16,2025-02-24,Delivered,1711,1349
2169,2025-01-14,,Cancelled,2456,1100
2170,2024-10-10,2024-10-17,Delivered,2334,302
2171,2025-08-09,2025-08-13,Delivered,1096,1082
2172,2025-08-15,2025-08-19,Delivered,2502,1155
2173,2024-11-02,,Pending,119,1240
2174,2025-03-26,,Pending,2897,617
2175,2024-10-27,,Cancelled,1527,85
2176,2025-07-16,2025-07-20,Delivered,880,45
2177,2025-04-30,2025-05-09,Delivered,2784,515
2178,2025-07-14,,Pending,1601,1315
2179,2025-03-07,2025-03-14,Delivered,532,356
2180,2025-04-18,,Cancelled,2668,543
2181,2025-08-18,,Cancelled,907,210
2182,2024-11-26,2024-12-05,Delivered,2096,453
2183,2024-12-02,2024-12-09,Delivered,2637,736
2184,2025-05-17,,Cancelled,530,194
2185,2025-09-09,2025-09-11,Delivered,2938,1346
2186,2025-07-12,,Cancelled,2034,673
2187,2025-08-24,2025-09-03,Delivered,1405,265
2188,2025-04-10,,Cancelled,2694,1323
2189,2025-09-04,2025-09-12,Delivered,1046,828
2190,2025-01-18,,Pending,1001,83
2191,2025-01-18,,Pending,1490,245
2192,2024-11-14,,Pending,1308,198
2193,2025-03-20,2025-03-29,Delivered,2476,333
2194,2024-11-13,,Cancelled,499,988
2195,2025-07-03,2025-07-08,Delivered,1991,421
2196,2024-11-04,,Cancelled,947,865
2197,2025-07-31,,Pending,1147,357
2198,2025-09-03,,Cancelled,2628,923
2199,2025-06-23,2025-07-03,Delivered,1352,684
2200,2024-12-13,,Pending,140,140
2201,2025-02-16,2025-02-26,Delivered,351,261
2202,2025-08-07,,Cancelled,2325,207
2203,2024-10-22,2024-10-26,Delivered,344,167
2204,2024-10-02,2024-10-04,Delivered,1448,803
2205,2025-06-19,2025-06-23,Delivered,1157,615
2206,2024-11-29,2024-12-06,Delivered,1947,732
2207,2025-04-16,2025-04-22,Delivered,1382,1100
2208,2025-04-21,,Pending,763,1185
2209,2025-01-08,,Cancelled,1915,550
2210,2024-11-06,,Cancelled,966,628
2211,2024-12-08,2024-12-10,Delivered,1119,815
2212,2025-08-15,,Pending,2426,1154
2213,2024-11-04,,Pending,424,1460
2214,2025-06-09,2025-06-11,Delivered,220,1276
2215,2025-06-25,,Cancelled,2024,1022
2216,2025-05-28,,Cancelled,475,231
2217,2025-09-26,,Cancelled,715,177
2218,2025-07-01,,Cancelled,780,902
2219,2025-04-08,2025-04-17,Delivered,2331,1333
2220,2025-09-20,,Pending,2050,236
2221,2024-11-02,2024-11-04,Delivered,463,1101
2222,2025-01-02,,Cancelled,717,348
2223,2024-11-19,,Pending,1186,820
2224,2025-07-19,2025-07-25,Delivered,874,86
2225,2024-10-02,,Pending,2071,614
2226,2024-10-28,,Pending,16,1261
2227,2025-08-22,2025-08-31,Delivered,41,402
2228,2025-04-02,,Cancelled,1448,605
2229,2025-03-27,2025-04-06,Delivered,693,1186
2230,2025-09-21,2025-09-26,Delivered,2383,1239
2231,2025-07-01,2025-07-07,Delivered,2545,288
2232,2025-08-27,,Cancelled,2512,724
2233,2025-06-25,,Pending,1873,940
2234,2025-09-28,2025-10-08,Delivered,2171,698
2235,2025-01-16,2025-01-18,Delivered,1887,471
2236,2025-08-18,2025-08-23,Delivered,1286,514
2237,2025-04-17,,Cancelled,1724,1333
2238,2025-06-06,2025-06-16,Delivered,1591,174
2239,2025-08-19,2025-08-23,Delivered,2810,931
2240,2025-04-15,2025-04-24,Delivered,2623,851
2241,2024-11-18,2024-11-28,Delivered,2512,1247
2242,2025-08-21,,Pending,2066,1015
2243,2024-10-27,,Cancelled,2843,221
2244,2024-10-30,,Pending,1763,772
2245,2025-02-14,,Pending,2920,931
2246,2024-11-29,,Pending,1804,672
2247,2025-08-10,2025-08-14,Delivered,176,609
2248,2024-10-16,2024-10-20,Delivered,2301,1231
2249,2025-03-01,2025-03-05,Delivered,894,447
2250,2024-11-06,2024-11-09,Delivered,225,6
2251,2025-05-30,,Cancelled,2645,628
2252,2025-07-14,2025-07-17,Delivered,1194,524
2253,2024-11-16,2024-11-24,Delivered,1611,1417
2254,2025-08-12,2025-08-14,Delivered,1286,746
2255,2025-02-06,,Cancelled,1573,1248
2256,2025-01-05,,Pending,1492,90
2257,2025-04-04,2025-04-06,Delivered,1166,1104
2258,2025-04-29,2025-05-04,Delivered,2023,636
2259,2025-08-13,2025-08-23,Delivered,2614,630
2260,2025-08-01,,Pending,765,145
2261,2024-10-05,2024-10-11,Delivered,1447,154
2262,2024-10-19,2024-10-27,Delivered,2477,1142
2263,2025-03-13,,Cancelled,2008,1290
2264,2024-11-24,,Pending,2701,1358
2265,2025-04-08,2025-04-15,Delivered,2923,1006
2266,2025-08-18,,Pending,1440,581
2267,2024-10-16,2024-10-23,Delivered,1217,1148
2268,2025-04-21,,Pending,582,1320
2269,2025-04-06,2025-04-09,Delivered,1302,1249
2270,2025-08-03,2025-08-09,Delivered,1324,691
2271,2024-12-01,2024-12-09,Delivered,2714,349
2272,2025-01-21,,Pending,497,407
2273,2025-01-29,,Cancelled,1902,1201
2274,2025-08-29,2025-09-08,Delivered,161,727
2275,2025-05-20,,Cancelled,2979,485
2276,2024-12-04,2024-12-13,Delivered,2550,732
2277,2024-10-19,,Pending,1106,806
2278,2024-11-21,2024-11-23,Delivered,968,1238
2279,2025-07-15,,Cancelled,259,850
2280,2025-01-22,2025-01-31,Delivered,615,1197
2281,2025-09-25,,Cancelled,2004,787
2282,2025-07-19,2025-07-22,Delivered,1716,1287
2283,2024-11-09,2024-11-12,Delivered,2419,995
2284,2025-02-11,2025-02-20,Delivered,2101,94
2285,2025-07-24,2025-07-27,Delivered,1993,1379
2286,2025-07-02,2025-07-10,Delivered,36,653
2287,2025-01-02,,Pending,2358,59
2288,2025-05-26,,Pending,114,1199
2289,2025-03-08,,Cancelled,2991,824
2290,2025-07-30,2025-08-09,Delivered,1955,1286
2291,2024-11-28,2024-12-07,Delivered,248,240
2292,2025-05-08,2025-05-10,Delivered,1880,477
2293,2025-09-02,,Cancelled,1888,1118
2294,2025-05-15,2025-05-24,Delivered,1429,1241
2295,2025-03-02,2025-03-12,Delivered,486,1464
2296,2025-03-06,,Pending,1527,265
2297,2025-02-07,2025-02-12,Delivered,2849,966
2298,2025-01-23,,Pending,191,1413
2299,2024-10-31,,Cancelled,2657,1419
2300,2025-05-24,,Pending,1530,444
2301,2025-01-30,2025-02-08,Delivered,2563,1210
2302,2025-07-01,2025-07-06,Delivered,1545,1160
2303,2024-10-29,2024-10-31,Delivered,686,1491
2304,2024-10-19,,Cancelled,1900,381
2305,2025-03-26,2025-04-03,Delivered,1933,391
2306,2025-06-25,,Cancelled,2995,84
2307,2025-06-14,2025-06-20,Delivered,622,1113
2308,2025-05-02,,Cancelled,1429,430
2309,2025-06-17,2025-06-22,Delivered,2400,996
2310,2025-07-17,2025-07-25,Delivered,2090,415
2311,2025-07-06,,Cancelled,2918,228
2312,2025-04-22,,Pending,1551,1272
2313,2024-11-05,2024-11-09,Delivered,1888,568
2314,2025-07-16,2025-07-24,Delivered,192,1116
2315,2024-12-10,,Cancelled,2333,608
2316,2025-07-15,,Cancelled,2976,101
2317,2024-12-04,2024-12-14,Delivered,654,492
2318,2025-02-27,,Pending,168,187
2319,2024-11-16,,Pending,1944,974
2320,2024-10-03,2024-10-08,Delivered,2523,5
2321,2024-11-29,2024-12-05,Delivered,1631,38
2322,2025-07-18,2025-07-20,Delivered,1361,386
2323,2024-10-19,2024-10-25,Delivered,99,232
2324,2024-12-15,2024-12-21,Delivered,2176,1497
2325,2025-02-27,,Pending,2680,341
2326,2025-08-22,,Cancelled,1798,390
2327,2024-11-18,2024-11-24,Delivered,175,678
2328,2024-12-05,2024-12-07,Delivered,1273,396
2329,2025-06-14,,Cancelled,2287,353
2330,2024-12-06,,Cancelled,1922,68
2331,2024-10-19,,Cancelled,503,222
2332,2025-03-08,2025-03-10,Delivered,2963,324
2333,2025-08-26,2025-09-04,Delivered,731,1377
2334,2025-08-30,2025-09-08,Delivered,367,1402
2335,2025-06-14,,Cancelled,821,1386
2336,2025-07-13,2025-07-15,Delivered,1420,884
2337,2025-06-08,2025-06-10,Delivered,2187,1400
2338,2025-07-15,,Pending,446,755
2339,2024-11-03,2024-11-05,Delivered,494,825
2340,2025-01-30,,Pending,2410,149
2341,2025-09-14,2025-09-22,Delivered,2276,1153
2342,2025-08-11,,Pending,1356,862
2343,2025-03-09,,Pending,2949,245
2344,2025-06-09,,Cancelled,1192,374
2345,2025-08-03,,Cancelled,921,46
2346,2025-08-21,,Cancelled,2611,1143
2347,2025-02-17,,Cancelled,2596,98
2348,2025-09-07,2025-09-16,Delivered,2233,1144
2349,2025-08-04,2025-08-14,Delivered,40,335
2350,2025-05-07,,Pending,480,396
2351,2024-12-02,2024-12-08,Delivered,1130,1211
2352,2025-02-07,,Pending,882,602
2353,2025-03-12,,Pending,2844,676
2354,2024-10-01,2024-10-11,Delivered,1352,730
2355,2025-01-01,2025-01-10,Delivered,2968,867
2356,2025-06-20,,Pending,2619,1395
2357,2024-10-13,,Cancelled,2705,272
2358,2025-07-24,,Pending,717,1173
2359,2025-01-01,,Pending,2289,59
2360,2024-12-29,,Cancelled,2414,318
2361,2025-08-28,,Pending,998,86
2362,2025-09-16,2025-09-19,Delivered,195,183
2363,2024-11-23,2024-11-28,Delivered,455,681
