payment_id,payment_date,amount_paid,method,status,order_id
1604,2025-02-23,1837.69,PayPal,Completed,2805
1605,2024-12-27,4267.94,Credit Card,Pending,1336
1606,2025-08-13,4492.33,Debit Card,Pending,1266
1607,2025-06-17,2674.08,PayPal,Completed,931
1608,2025-02-18,4427.39,Debit Card,Failed,2795
1609,2025-02-20,3082.96,Credit Card,Pending,514
1610,2025-09-03,3670.52,Cash,Failed,1806
1611,2025-07-02,4397.96,PayPal,Pending,26
1612,2025-05-24,2500.24,Credit Card,Failed,187
1613,2024-10-07,3081.21,Credit Card,Pending,2160
1614,2024-12-13,4265.1,Debit Card,Pending,425
1615,2025-03-20,3952.29,PayPal,Pending,2685
1616,2024-11-11,3777.98,Debit Card,Failed,1987
1617,2025-03-20,2676.6,Credit Card,Pending,2142
1618,2025-02-11,933.99,Debit Card,Pending,2173
1619,2025-07-01,428.82,Debit Card,Pending,801
1620,2025-02-11,2631.94,Credit Card,Pending,1773
1621,2025-02-25,2657.24,PayPal,Failed,665
1622,2024-11-18,1786.63,Cash,Completed,2360
1623,2024-12-20,4770.98,Credit Card,Completed,1608
1624,2025-02-22,199.65,Credit Card,Pending,314
1625,2025-07-16,2240.59,Credit Card,Completed,1963
1626,2025-08-30,4507.31,PayPal,Completed,53
1627,2025-01-16,3858.5,Credit Card,Completed,2153
1628,2025-07-27,2880.85,Credit Card,Failed,2818
1629,2025-03-28,3575.94,Credit Card,Completed,577
1630,2025-06-26,1133.57,Cash,Pending,1268
1631,2024-10-10,3097.48,PayPal,Failed,1865
1632,2025-01-21,3902.69,PayPal,Failed,2862
1633,2025-04-07,2338.32,PayPal,Pending,2769
1634,2024-10-12,1828.21,PayPal,Completed,1649
1635,2025-05-18,1667.69,Credit Card,Completed,1974
1636,2025-04-14,1978.89,Credit Card,Pending,276
1637,2025-01-09,2535.81,PayPal,Failed,1901
1638,2024-10-13,1498.76,Credit Card,Completed,2821
1639,2025-02-17,4486.87,PayPal,Failed,81
1640,2025-08-27,3960.38,PayPal,Pending,2244
1641,2024-12-07,4986.51,PayPal,Failed,1522
1642,2025-08-02,2657.82,PayPal,Pending,328
1643,2025-05-31,1045.12,Debit Card,Pending,2400
1644,2025-09-24,807.25,PayPal,Pending,501
1645,2025-06-16,3432.6,Credit Card,Pending,1311
1646,2025-07-29,2269.35,Debit Card,Pending,658
1647,2025-05-06,4045.06,Cash,Failed,900
1648,2025-01-08,3830.08,Credit Card,Completed,233
1649,2025-06-15,719.85,Debit Card,Pending,2696
1650,2025-03-20,3963.62,Credit Card,Pending,1312
1651,2025-04-10,4774.24,Credit Card,Pending,2116
1652,2025-01-13,4313.83,PayPal,Pending,726
1653,2025-07-13,422.88,Debit Card,Failed,2926
1654,2025-07-13,3657.89,Debit Card,Pending,1835
1655,2025-02-21,3745.81,Debit Card,Pending,1703
1656,2025-09-27,4408.88,Credit Card,Failed,1446
1657,2025-06-09,2938.62,Credit Card,Failed,1874
1658,2025-06-22,4176.67,Credit Card,Completed,2679
1659,2025-06-07,2436.96,PayPal,Failed,2262
1660,2024-12-18,2387.89,Credit Card,Pending,1406
1661,2024-12-01,1815.71,Credit Card,Pending,1185
1662,2025-05-23,3472.67,Debit Card,Pending,2465
1663,2025-08-17,3747,Cash,Completed,2320
1664,2025-03-26,2628.58,Cash,Completed,1968
1665,2025-06-20,2713.73,Debit Card,Pending,2310
1666,2025-02-11,3833.28,Credit Card,Pending,2451
1667,2025-02-13,2267.81,PayPal,Completed,2456
1668,2025-01-17,3800.23,Debit Card,Completed,2552
1669,2025-02-25,2929.93,Debit Card,Pending,363
1670,2025-06-10,358.45,Cash,Pending,674
1671,2025-06-17,3599.88,Cash,Failed,109
1672,2024-10-18,359.21,Debit Card,Failed,2846
1673,2025-03-12,3378.6,PayPal,Completed,844
1674,2025-03-26,3410.19,Cash,Pending,2417
1675,2025-03-25,364.39,PayPal,Pending,1298
1676,2025-01-02,4365.35,Cash,Completed,2413
1677,2025-07-03,620.33,Debit Card,Completed,1431
1678,2024-10-28,468.47,Debit Card,Pending,473
1679,2025-09-24,3932.42,Cash,Failed,494
1680,2024-11-23,1279.57,Debit Card,Pending,2272
1681,2025-03-01,1574.52,PayPal,Failed,333
1682,2025-05-22,2734.56,PayPal,Pending,555
1683,2025-09-21,3698.22,Credit Card,Failed,214
1684,2024-10-26,375.15,PayPal,Pending,1804
1685,2025-06-15,4673.14,Debit Card,Failed,1469
1686,2024-12-04,2239.97,PayPal,Pending,559
1687,2025-02-12,380.02,Cash,Pending,2708
1688,2025-01-25,146.51,PayPal,Failed,1600
1689,2025-07-09,955.19,PayPal,Completed,2610
1690,2025-01-26,2778.38,Debit Card,Pending,2354
1691,2025-02-12,2226.62,Credit Card,Completed,91
1692,2025-03-02,824.21,Credit Card,Pending,2584
1693,2025-05-09,2157.59,Debit Card,Failed,2746
1694,2025-04-13,373.66,PayPal,Pending,474
1695,2024-10-22,3927.57,Cash,Completed,901
1696,2025-07-26,2556.27,Cash,Failed,3
1697,2025-03-03,2738.04,Credit Card,Pending,1155
1698,2025-07-01,1174.38,Cash,Pending,2838
1699,2025-02-05,3431.84,Cash,Pending,1848
1700,2024-10-03,3777.8,PayPal,Pending,1607
1701,2025-03-27,3893.87,Credit Card,Pending,2484
1702,2025-02-20,1260.84,Credit Card,Pending,72
1703,2025-05-14,2525.94,Debit Card,Completed,1323
1704,2025-04-05,4443.05,Credit Card,Failed,1718
1705,2025-09-28,2454.25,PayPal,Failed,1975
1706,2025-02-25,1693.95,Credit Card,Failed,727
1707,2025-03-16,4184.52,PayPal,Failed,2286
1708,2025-06-16,219.68,Credit Card,Pending,2951
1709,2025-03-14,4903.86,Cash,Completed,3
1710,2025-02-06,678.34,Credit Card,Pending,821
1711,2025-07-11,1370.29,Cash,Completed,753
1712,2025-03-08,2562.89,Debit Card,Failed,592
1713,2025-07-20,914.22,PayPal,Pending,2197
1714,2025-01-26,3309.41,Credit Card,Completed,2543
1715,2025-03-06,815.57,Debit Card,Failed,646
1716,2024-10-01,4504.93,Credit Card,Completed,1911
1717,2025-05-18,3398.27,Debit Card,Failed,665
1718,2025-05-20,2205.01,PayPal,Pending,1760
1719,2025-06-13,563.79,Debit Card,Failed,982
1720,2025-02-16,1174,Debit Card,Pending,1893
1721,2025-05-26,1196.28,Credit Card,Failed,669
1722,2025-05-23,4130.29,PayPal,Pending,929
1723,2025-06-26,1014.7,Debit Card,Pending,1417
1724,2025-07-13,844.12,Cash,Pending,2298
1725,2025-09-28,3995.49,Credit Card,Failed,740
1726,2024-12-02,186.27,PayPal,Failed,333
1727,2025-09-08,3163.32,PayPal,Failed,2171
1728,2024-12-24,1010.13,Cash,Failed,1925
1729,2025-05-07,4856.41,Cash,Failed,516
1730,2025-08-29,2182.42,Debit Card,Pending,2886
1731,2025-01-03,2147.9,Credit Card,Failed,105
1732,2025-05-31,3091.73,Cash,Pending,1514
1733,2025-06-19,683.62,PayPal,Failed,510
1734,2025-08-23,2270.98,Credit Card,Completed,508
1735,2025-02-22,1329.96,Debit Card,Pending,2846
1736,2025-03-19,4617.98,PayPal,Pending,2259
1737,2024-12-13,1343.93,Cash,Pending,1213
1738,2025-05-05,4245.74,Cash,Failed,1606
1739,2025-06-04,2051,Credit Card,Pending,2644
1740,2024-11-26,4959,Debit Card,Completed,2888
1741,2025-04-04,853.77,Cash,Completed,1284
1742,2025-02-17,3369.49,Credit Card,Completed,782
1743,2025-04-09,589.02,PayPal,Completed,116
1744,2024-11-07,3693.86,Credit Card,Failed,477
1745,2024-11-03,1982.46,Debit Card,Completed,2089
1746,2025-08-13,3457.02,Cash,Completed,451
1747,2025-07-02,4685.08,Credit Card,Pending,415
1748,2025-09-12,3614.41,Credit Card,Completed,2232
1749,2025-02-01,4929.42,PayPal,Failed,2177
1750,2025-08-15,2080.47,Cash,Failed,1192
1751,2024-10-25,3044.15,Cash,Failed,1985
1752,2025-03-29,1287.6,PayPal,Completed,2487
1753,2024-11-02,584.11,Credit Card,Pending,288
1754,2025-01-28,1697.31,Cash,Pending,1805
1755,2024-12-03,1884.75,Cash,Failed,2026
1756,2025-03-20,1685.87,Cash,Pending,660
1757,2025-03-25,4846.83,Debit Card,Pending,2597
1758,2024-10-25,666.69,Credit Card,Pending,2661
1759,2025-03-20,2155.35,Cash,Completed,2694
1760,2025-03-22,3716.56,Credit Card,Completed,2132
1761,2025-07-30,1605.09,Debit Card,Completed,152
1762,2025-08-17,1722.46,Credit Card,Completed,1947
1763,2025-03-14,3075.59,PayPal,Completed,169
1764,2025-05-02,2105.78,Debit Card,Pending,945
1765,2025-07-31,645.32,PayPal,Failed,526
1766,2025-04-24,550.37,Debit Card,Pending,2017
1767,2025-06-24,297.97,Credit Card,Pending,1877
1768,2025-08-22,1809.03,PayPal,Pending,2456
1769,2025-08-09,751.67,Cash,Pending,1888
1770,2025-06-13,1406.32,Debit Card,Pending,2361
1771,2025-06-08,4514.03,Credit Card,Pending,1969
1772,2025-06-28,4231.38,Debit Card,Completed,325
1773,2025-04-27,342.84,Debit Card,Pending,1430
1774,2025-07-31,335.03,PayPal,Pending,2668
1775,2025-03-03,4528.86,Cash,Failed,2228
1776,2025-07-07,4528.32,Debit Card,Failed,686
1777,2025-09-14,1090.85,Credit Card,Completed,1910
1778,2025-06-15,635.52,PayPal,Pending,6
1779,2025-06-08,667.91,Cash,Completed,2432
1780,2024-10-17,1212.1,Debit Card,Completed,1733
1781,2025-09-04,326.35,Cash,Completed,1598
1782,2025-07-03,2992.67,Cash,Failed,220
1783,2025-02-25,3554.1,Cash,Completed,2604
1784,2025-05-20,387.33,Debit Card,Pending,2356
1785,2025-04-09,4208.7,Credit Card,Failed,2493
1786,2025-08-25,4569.4,Debit Card,Completed,463
1787,2025-05-30,710.78,Debit Card,Completed,614
1788,2025-06-07,3107.55,Cash,Failed,1461
1789,2024-12-27,4240.07,PayPal,Completed,1933
1790,2025-01-02,2299.89,Credit Card,Failed,1667
1791,2025-06-13,3296.89,PayPal,Completed,1197
1792,2024-11-17,2639.67,PayPal,Pending,587
1793,2025-09-20,763.76,PayPal,Pending,2419
1794,2025-08-11,364.85,PayPal,Failed,31
1795,2024-10-16,2472.45,Credit Card,Failed,796
1796,2025-08-23,1592.76,Cash,Pending,175
1797,2024-12-01,3084.37,PayPal,Pending,628
1798,2025-05-15,991.49,Cash,Completed,82
1799,2025-09-11,3036.91,Credit Card,Completed,2398
1800,2025-05-22,1550.13,Cash,Failed,855
1801,2024-12-09,4423.26,PayPal,Failed,2438
1802,2025-01-16,865.39,Debit Card,Failed,1612
1803,2024-10-11,2738.55,PayPal,Failed,1997
1804,2025-01-04,4467.55,PayPal,Completed,2630
1805,2024-11-02,4346.4,Credit Card,Completed,720
1806,2025-01-29,2019.55,Cash,Completed,630
1807,2025-01-12,1549.99,Debit Card,Failed,2920
1808,2025-06-27,1132.54,Cash,Pending,717
1809,2024-12-20,2944.47,PayPal,Pending,2378
1810,2025-01-28,1766.56,Debit Card,Failed,2882
1811,2025-09-26,1805.68,Cash,Pending,1020
1812,2025-02-27,2474.48,Debit Card,Completed,2903
1813,2025-02-13,2202.56,Debit Card,Pending,2499
1814,2025-04-15,2517.65,Credit Card,Completed,30
1815,2025-09-20,4625.08,Credit Card,Completed,1626
1816,2025-09-15,2311.29,PayPal,Pending,2135
1817,2025-09-17,1863.57,Cash,Pending,2793
1818,2025-04-15,551.3,Debit Card,Pending,363
1819,2025-08-14,2969.72,PayPal,Pending,613
1820,2025-05-04,3780.86,Credit Card,Pending,928
1821,2024-10-12,3149.15,Cash,Failed,2716
1822,2024-12-28,1543.21,Credit Card,Completed,1365
1823,2024-11-02,3354.4,Cash,Failed,111
1824,2025-06-23,1807.85,PayPal,Completed,997
1825,2025-08-21,587.36,Credit Card,Failed,290
1826,2025-08-18,3872.88,Credit Card,Failed,1000
1827,2025-09-13,3338.61,PayPal,Completed,754
1828,2025-07-22,3873.56,Debit Card,Pending,1040
1829,2025-03-26,2230.63,Credit Card,Pending,1077
1830,2025-09-16,4982.07,Cash,Pending,2980
1831,2024-10-26,2696.14,Credit Card,Completed,479
1832,2024-11-12,1503.95,Cash,Completed,2233
1833,2025-03-28,4812.1,PayPal,Failed,2259
1834,2024-10-25,686.59,Credit Card,Completed,2951
1835,2024-09-29,886.82,Debit Card,Failed,2707
1836,2025-04-05,2919.06,PayPal,Failed,1952
1837,2025-07-15,1310.3,PayPal,Completed,859
1838,2025-04-27,594.03,Debit Card,Pending,2481
1839,2024-12-02,4681.61,Credit Card,Pending,1750
1840,2025-06-17,2314.35,PayPal,Failed,2682
1841,2025-06-08,3841.67,Cash,Failed,2251
1842,2025-01-28,2480.82,PayPal,Completed,584
1843,2024-12-13,4001.73,PayPal,Pending,855
1844,2025-07-22,4549.34,Credit Card,Pending,1123
1845,2025-09-03,273.82,Cash,Failed,2281
1846,2025-07-08,3982.85,PayPal,Failed,1587
1847,2025-01-25,3879.28,Credit Card,Failed,2506
1848,2025-02-24,338.03,Debit Card,Failed,1514
1849,2024-11-25,3558.13,PayPal,Completed,2767
1850,2024-11-12,4009.22,Credit Card,Pending,915
1851,2025-09-23,2202.05,Credit Card,Failed,399
1852,2024-12-17,3430.5,Cash,Failed,1889
1853,2025-06-19,205.49,Cash,Failed,2157
1854,2025-03-27,1614.09,Credit Card,Completed,1452
1855,2025-09-25,3157.65,Debit Card,Completed,1732
1856,2025-06-24,3891.35,Cash,Pending,722
1857,2024-12-07,1170.55,Debit Card,Pending,901
1858,2024-12-16,1588.33,PayPal,Completed,116
1859,2025-01-01,4806.31,Credit Card,Completed,1153
1860,2024-11-25,1363.31,Debit Card,Failed,2089
1861,2025-09-22,4696.27,Debit Card,Pending,2043
1862,2025-09-18,1597.36,Debit Card,Completed,1526
1863,2025-03-30,1045.48,Cash,Failed,2727
1864,2025-02-17,1794.66,PayPal,Completed,126
1865,2025-03-30,2394.96,Credit Card,Completed,2727
1866,2025-01-16,3511.31,PayPal,Failed,2289
1867,2025-06-14,550.96,Credit Card,Completed,2194
1868,2025-04-04,1613.52,Debit Card,Failed,539
1869,2025-02-15,4363.22,PayPal,Pending,2265
1870,2025-03-08,4861.91,Cash,Pending,21
1871,2025-07-15,4666.02,Debit Card,Pending,1264
1872,2025-07-31,3722.04,PayPal,Completed,1018
1873,2025-05-25,2766.11,Cash,Pending,260
1874,2025-06-14,2269.05,Debit Card,Completed,2752
1875,2025-08-31,4554.44,Cash,Completed,54
1876,2025-04-25,3382.89,PayPal,Pending,393
1877,2025-05-07,4535.06,Debit Card,Pending,149
1878,2024-12-12,3592.94,PayPal,Failed,603
1879,2025-05-21,362.69,Debit Card,Completed,1190
1880,2025-04-01,4859.99,Debit Card,Failed,1815
1881,2025-09-20,2326.47,Credit Card,Completed,241
1882,2024-12-08,1053.88,Debit Card,Pending,2721
1883,2024-12-24,1717.54,Cash,Failed,2484
1884,2025-04-27,4567.27,Debit Card,Pending,1262
1885,2025-04-20,2562.12,Credit Card,Failed,1746
1886,2024-11-17,1236.55,Cash,Completed,1438
1887,2025-05-27,635.52,Debit Card,Completed,1742
1888,2024-12-14,3907.63,Cash,Pending,1198
1889,2024-10-17,3493.77,Credit Card,Completed,2190
1890,2025-08-06,4114.12,Credit Card,Pending,2894
1891,2025-04-16,986.32,Debit Card,Failed,176
1892,2024-12-06,1947.19,Debit Card,Failed,468
1893,2024-11-18,601.63,PayPal,Completed,1047
1894,2025-09-14,366.25,PayPal,Failed,1356
1895,2024-12-07,801.28,Cash,Failed,1702
1896,2025-08-29,589.22,Debit Card,Completed,2118
1897,2025-04-26,3010.73,Credit Card,Failed,1271
1898,2025-02-17,1380.77,Debit Card,Failed,2773
1899,2024-12-28,3965.9,PayPal,Pending,2382
1900,2025-01-06,2589,Credit Card,Failed,2972
1901,2025-07-07,2504.86,Debit Card,Failed,2657
1902,2025-03-31,1619.09,Credit Card,Failed,614
1903,2025-04-30,1465.55,Cash,Pending,858
1904,2024-12-31,957.37,Credit Card,Failed,2436
1905,2024-10-19,1682.94,Debit Card,Completed,290
1906,2025-08-30,706.9,Credit Card,Failed,2971
1907,2025-04-04,1180.2,Credit Card,Failed,1535
1908,2025-09-14,4609.06,Cash,Pending,2704
1909,2025-01-23,194.38,Credit Card,Completed,1170
1910,2024-12-05,2649.94,Debit Card,Failed,770
1911,2025-07-08,2306.86,Cash,Failed,2244
1912,2024-12-05,702.99,Credit Card,Failed,2769
1913,2025-03-13,2382.1,Debit Card,Completed,698
1914,2024-10-13,1917.26,Cash,Completed,2850
1915,2025-05-14,1178.4,Credit Card,Completed,400
1916,2025-07-03,3585.63,Credit Card,Failed,1592
1917,2025-08-25,2101.55,Cash,Completed,1059
1918,2025-09-04,1460.12,Debit Card,Completed,799
1919,2025-02-08,3401.19,Debit Card,Pending,1168
1920,2025-08-02,4302.83,PayPal,Pending,656
1921,2024-11-24,2696.58,Debit Card,Failed,2829
1922,2025-08-10,173.84,PayPal,Pending,2525
1923,2025-08-19,3984.42,Debit Card,Completed,1047
1924,2025-03-21,4755.36,Credit Card,Completed,2286
1925,2025-09-25,3624.49,Cash,Pending,637
1926,2025-07-01,1579.02,PayPal,Pending,2268
1927,2025-02-23,4687.39,Cash,Pending,2734
1928,2024-12-04,1089.6,Debit Card,Completed,37
1929,2024-10-20,4638.3,Debit Card,Pending,589
1930,2025-05-22,853.13,PayPal,Failed,1142
1931,2025-01-30,4931.33,Debit Card,Pending,2400
1932,2024-12-22,4279.34,Debit Card,Failed,892
1933,2024-12-11,4220.76,Debit Card,Pending,418
1934,2024-12-13,4070.58,PayPal,Completed,2582
1935,2025-01-22,1342.02,Debit Card,Pending,2955
1936,2025-08-18,614.61,Cash,Pending,1198
1937,2024-10-16,1814.43,Cash,Completed,1951
1938,2025-07-17,4651.49,Cash,Completed,1061
1939,2025-06-12,319.52,Cash,Failed,1990
1940,2025-04-13,3773.67,PayPal,Failed,2170
1941,2025-06-14,1142.38,PayPal,Pending,194
1942,2024-12-04,3672.62,Credit Card,Pending,343
1943,2024-11-09,1891.38,Credit Card,Failed,2193
1944,2025-03-26,116.44,Cash,Completed,377
1945,2024-11-19,1006.52,Cash,Failed,2924
1946,2025-03-16,3503.04,Cash,Failed,1169
1947,2025-01-16,2080.03,PayPal,Completed,2359
1948,2025-03-29,3058.34,Debit Card,Failed,111
1949,2025-04-12,961.33,Credit Card,Pending,679
1950,2025-09-20,3675.3,Credit Card,Failed,436
1951,2025-08-13,185.12,Cash,Pending,2983
1952,2024-12-02,919.45,PayPal,Failed,41
1953,2025-07-31,868.96,Credit Card,Pending,2129
1954,2025-09-12,3761.89,Credit Card,Pending,499
1955,2025-02-08,3418.88,Cash,Completed,1033
1956,2024-12-16,124.22,Cash,Completed,1661
1957,2024-10-14,137.18,Debit Card,Pending,739
1958,2025-04-25,3547.48,Debit Card,Failed,2616
1959,2025-06-18,3416.69,Credit Card,Completed,1933
1960,2025-08-31,1955.7,Credit Card,Failed,2467
1961,2024-10-23,3774.25,Credit Card,Failed,2299
1962,2025-06-06,4567.19,PayPal,Failed,2508
1963,2024-10-14,3113.05,Debit Card,Pending,54
1964,2025-03-05,4392.14,Credit Card,Completed,131
1965,2025-08-31,1814.93,Debit Card,Completed,1880
1966,2024-09-29,2104.23,PayPal,Pending,2093
1967,2024-11-29,1911.14,Cash,Failed,1793
1968,2025-08-22,4851.66,Cash,Pending,172
1969,2024-12-31,1784.25,Credit Card,Failed,1788
1970,2025-03-14,658.36,PayPal,Pending,1217
1971,2025-06-20,3677.63,Credit Card,Failed,2894
1972,2024-10-19,4804.07,PayPal,Completed,2581
1973,2025-08-01,1972.33,Credit Card,Pending,2250
1974,2024-10-13,521.9,Cash,Completed,710
1975,2025-09-13,1054.95,Credit Card,Completed,1083
1976,2025-07-21,4676.34,Debit Card,Completed,2926
1977,2025-03-19,4521.77,Cash,Failed,2177
1978,2025-03-26,3834.7,Cash,Completed,409
1979,2024-10-27,481.14,PayPal,Failed,1099
1980,2025-03-02,1481.65,Debit Card,Completed,1810
1981,2024-12-29,4688.67,Debit Card,Pending,522
1982,2025-07-11,2581.51,Credit Card,Completed,1679
1983,2025-07-23,4956.72,Credit Card,Pending,417
1984,2025-02-13,2048.69,Credit Card,Completed,456
1985,2025-08-10,4748.44,PayPal,Pending,725
1986,2025-07-17,804.63,Credit Card,Pending,1515
1987,2024-10-20,4793.41,Credit Card,Completed,396
1988,2025-08-15,4154.37,PayPal,Completed,440
1989,2025-01-10,3352.35,Cash,Completed,1331
1990,2024-11-17,4601.9,Cash,Completed,1239
1991,2025-04-12,2096.67,PayPal,Pending,54
1992,2024-10-25,2640.04,PayPal,Completed,587
1993,2025-04-01,4980.35,Credit Card,Failed,2448
1994,2025-01-28,1892.71,Debit Card,Completed,644
1995,2025-01-17,3431.25,Credit Card,Pending,1394
1996,2025-03-18,1572.28,Debit Card,Completed,2624
1997,2025-05-02,1882.8,Debit Card,Pending,672
1998,2024-11-25,3216.98,PayPal,Completed,1640
1999,2024-11-13,4669.7,Cash,Pending,2567
2000,2025-04-06,3695.93,Debit Card,Pending,2779
2001,2024-12-22,146.95,Cash,Completed,2487
2002,2025-05-21,400.6,Debit Card,Pending,2956
2003,2025-06-30,3763.46,Cash,Failed,670
2004,2025-01-03,4847,Cash,Pending,2315
2005,2025-09-13,1627.09,Debit Card,Failed,491
2006,2025-08-26,3255.03,Debit Card,Completed,2308
2007,2025-09-01,1753.61,Cash,Completed,2915
2008,2025-01-29,2353.73,Cash,Failed,2678
2009,2025-03-05,3647.26,Debit Card,Failed,240
2010,2025-09-24,4661.94,Debit Card,Failed,2160
2011,2025-07-16,1904.94,PayPal,Pending,1528
2012,2025-03-22,2431.42,PayPal,Completed,2073
2013,2025-08-08,3076.76,Cash,Completed,2157
2014,2025-07-05,2961.67,Cash,Pending,1470
2015,2025-03-27,1357.96,Cash,Pending,2263
2016,2024-10-11,2521.87,Debit Card,Completed,1183
2017,2025-05-09,2578.8,Debit Card,Failed,1693
2018,2025-08-10,516.9,Debit Card,Pending,2229
2019,2025-06-21,2595.44,Debit Card,Completed,1603
2020,2025-03-30,834.19,Cash,Completed,1185
2021,2025-06-16,1292.06,PayPal,Pending,2613
2022,2025-07-17,1571.74,Debit Card,Pending,1560
2023,2025-08-14,1330.02,Debit Card,Completed,1465
2024,2025-02-11,972.81,Cash,Completed,2413
2025,2025-06-10,3622.45,Debit Card,Pending,1070
2026,2025-06-28,457.42,Debit Card,Pending,1878
2027,2024-11-12,3934.18,Cash,Failed,2586
2028,2025-02-11,2576.82,Credit Card,Failed,1870
2029,2024-12-20,4835.95,Credit Card,Completed,1172
2030,2024-11-23,4955.44,Credit Card,Failed,2801
2031,2025-07-10,4698.03,PayPal,Pending,1829
2032,2025-04-09,2468.89,Debit Card,Completed,1894
2033,2025-04-02,2098.28,PayPal,Pending,625
2034,2025-09-02,1867.62,Debit Card,Failed,939
2035,2024-12-22,4266.12,Cash,Completed,773
2036,2025-07-27,777.02,PayPal,Completed,2406
2037,2024-12-13,4193.27,Debit Card,Completed,231
2038,2025-07-05,1212.25,PayPal,Pending,1231
2039,2025-01-08,2047.47,Debit Card,Failed,1446
2040,2024-10-19,2924.67,Credit Card,Completed,481
2041,2025-07-02,3838.51,PayPal,Failed,2816
2042,2025-03-27,1110.7,Debit Card,Completed,2438
2043,2025-02-06,2435.74,PayPal,Failed,629
2044,2025-04-13,1781.77,Debit Card,Failed,848
2045,2025-08-13,2544.92,PayPal,Completed,2918
2046,2024-12-25,4734.59,Cash,Completed,380
2047,2025-03-17,1880.35,Cash,Completed,2532
2048,2025-05-31,2726.91,PayPal,Failed,173
2049,2025-09-24,2527.19,PayPal,Completed,845
2050,2025-06-09,3517.06,Credit Card,Completed,2177
2051,2025-08-14,3328,Debit Card,Failed,1453
2052,2024-10-01,3221.23,Debit Card,Completed,950
2053,2025-07-06,3684.45,PayPal,Pending,1074
2054,2024-11-21,3937.41,Cash,Pending,2239
2055,2025-01-27,2311.29,Debit Card,Failed,2516
2056,2025-01-24,4524.8,Debit Card,Pending,2879
2057,2024-12-13,423.68,Credit Card,Completed,1448
2058,2025-02-02,4383.75,Cash,Failed,2564
2059,2024-12-15,4073.2,Cash,Completed,1261
2060,2025-01-07,3573.71,Cash,Failed,2801
2061,2024-11-19,964.46,Credit Card,Completed,399
2062,2025-07-01,4979.76,Debit Card,Completed,2683
2063,2025-05-10,3760.31,Cash,Failed,2611
2064,2025-04-15,3667.97,Credit Card,Failed,258
2065,2025-02-24,4010.51,Credit Card,Completed,783
2066,2025-07-20,2164.09,Debit Card,Completed,2924
2067,2025-07-26,2919.81,PayPal,Completed,2575
2068,2025-04-13,1355.3,Debit Card,Failed,1830
2069,2024-10-14,2547.44,Credit Card,Completed,1505
2070,2024-11-24,4365.5,Debit Card,Failed,2781
2071,2025-01-03,4947.8,Debit Card,Completed,1806
2072,2025-08-10,3059.25,Cash,Pending,366
2073,2025-05-19,748.88,Cash,Failed,984
2074,2025-02-28,4501.02,Credit Card,Pending,2375
2075,2024-12-17,1001.93,Debit Card,Failed,1203
2076,2025-02-18,178.86,Debit Card,Pending,693
2077,2025-06-04,439.54,PayPal,Failed,1469
2078,2025-07-07,2185.15,PayPal,Failed,1370
2079,2024-12-28,4885.76,PayPal,Completed,1273
2080,2025-06-30,2730.03,PayPal,Failed,1239
2081,2025-08-23,704.43,Credit Card,Pending,1565
2082,2025-05-25,3851.17,Debit Card,Pending,2783
2083,2024-12-05,4747.79,PayPal,Failed,180
2084,2025-07-04,1479.87,PayPal,Failed,18
2085,2024-11-10,703.81,PayPal,Failed,1844
2086,2025-03-01,4949.23,Credit Card,Completed,2536
2087,2024-11-05,1448.11,Cash,Completed,1716
2088,2025-07-26,4943.67,Credit Card,Pending,2394
2089,2025-09-18,1751.35,Debit Card,Failed,1354
2090,2025-05-09,1770.07,Credit Card,Pending,1536
2091,2025-03-24,2667.18,PayPal,Completed,2299
2092,2025-04-03,1574.71,PayPal,Failed,601
2093,2025-09-07,1168.23,PayPal,Completed,1158
2094,2024-11-24,4680.17,Debit Card,Completed,2527
2095,2024-10-23,3313.48,PayPal,Failed,824
2096,2025-06-18,2032.81,PayPal,Failed,2826
2097,2025-08-11,2032.29,Debit Card,Failed,2769
2098,2025-03-12,2255.85,Cash,Failed,2411
2099,2025-02-19,1941.23,Cash,Failed,2955
2100,2024-12-07,2283.78,PayPal,Completed,1704
2101,2024-11-16,1915.64,Credit Card,Pending,2318
2102,2025-03-29,549.25,Cash,Completed,2799
2103,2025-02-24,192.37,Credit Card,Failed,1547
2104,2025-06-29,3916.79,Cash,Failed,605
2105,2024-11-17,2329.59,Debit Card,Pending,1529
2106,2025-05-23,2342.11,Debit Card,Completed,1043
2107,2025-09-14,4424.16,Cash,Completed,277
2108,2025-03-12,382.94,PayPal,Failed,828
2109,2025-09-03,168.97,Debit Card,Completed,306
2110,2025-04-07,2653.25,Debit Card,Failed,2387
2111,2025-08-03,3991.08,PayPal,Failed,1719
2112,2025-07-02,2348.11,Cash,Completed,2609
2113,2025-08-13,4132.18,PayPal,Pending,1872
2114,2024-11-14,3367.32,Debit Card,Completed,1826
2115,2025-04-21,3203.13,Cash,Completed,1421
2116,2024-12-08,2559.96,Debit Card,Pending,1908
2117,2025-01-10,3403.76,Credit Card,Pending,1087
2118,2024-10-26,3626.9,Debit Card,Failed,1881
2119,2024-11-06,2559.08,Credit Card,Failed,2102
2120,2025-05-06,2715.22,PayPal,Failed,1714
2121,2025-05-21,4495.78,PayPal,Failed,971
2122,2025-05-17,928.24,Credit Card,Pending,424
2123,2025-01-28,4489.62,Credit Card,Completed,199
2124,2025-09-13,360.02,Debit Card,Completed,176
2125,2025-09-02,1506.82,Cash,Completed,2593
