order_id,order_date,status,total_amount,customer_id
1968,2025-01-05,Delivered,4672.42,761
1969,2025-01-20,Pending,1637.55,708
1970,2025-07-21,Delivered,4374.2,377
1971,2024-10-13,Cancelled,275.1,749
1972,2024-10-08,Cancelled,2146,584
1973,2025-09-22,Pending,1261.1,762
1974,2024-12-02,Delivered,3229.7,260
1975,2025-07-04,Cancelled,2408.3,727
1976,2025-05-07,Delivered,3101.9,656
1977,2025-01-02,Delivered,4386.01,683
1978,2025-03-08,Delivered,2276.64,159
1979,2025-09-15,Pending,2822.57,733
1980,2025-05-17,Cancelled,1237.86,478
1981,2025-09-05,Cancelled,4412.99,482
1982,2025-07-05,Delivered,2055.44,932
1983,2025-09-04,Delivered,2903.99,350
1984,2025-07-28,Pending,3130.41,652
1985,2025-03-15,Delivered,4394.63,682
1986,2025-05-07,Pending,3643.19,638
1987,2025-06-20,Pending,2488.19,513
1988,2025-01-27,Pending,3607.71,462
1989,2024-11-22,Pending,4550.62,497
1990,2025-01-30,Pending,3080.77,247
1991,2025-01-03,Cancelled,2344.7,86
1992,2025-08-08,Pending,4179.57,143
1993,2024-10-17,Pending,2742.34,56
1994,2025-07-23,Delivered,3278.28,959
1995,2025-01-19,Delivered,3394.32,830
1996,2025-04-21,Delivered,1619.74,702
1997,2025-07-08,Cancelled,1999.34,637
1998,2025-04-12,Pending,1828.32,533
1999,2025-06-14,Delivered,4949.89,537
2000,2025-01-22,Pending,3066.28,235
2001,2025-09-03,Delivered,2040.79,777
2002,2025-04-01,Pending,1978.1,36
2003,2024-10-19,Cancelled,2794.11,162
2004,2025-07-01,Cancelled,727.63,925
2005,2024-10-31,Delivered,523.43,649
2006,2024-11-29,Pending,1671.35,388
2007,2025-08-02,Delivered,4802.81,981
2008,2025-01-07,Cancelled,4971.12,836
2009,2025-06-15,Cancelled,238.14,987
2010,2024-11-26,Delivered,3208.53,99
2011,2025-07-01,Pending,4710.94,140
2012,2025-03-06,Pending,1379.5,558
2013,2025-01-15,Pending,1765.95,437
2014,2025-02-24,Cancelled,3488.71,242
2015,2025-08-07,Cancelled,1509.78,804
2016,2024-10-18,Delivered,1946.81,526
2017,2025-01-03,Cancelled,576,230
2018,2025-01-21,Delivered,4196.89,406
2019,2025-01-29,Pending,1968.81,310
2020,2024-10-09,Delivered,4175.76,671
2021,2025-04-02,Delivered,3054.7,821
2022,2025-03-23,Cancelled,4203.71,914
2023,2025-08-12,Pending,4692.38,241
2024,2025-05-28,Cancelled,4120.65,88
2025,2024-11-11,Pending,3852.29,51
2026,2025-08-24,Cancelled,4937.21,682
2027,2024-11-30,Delivered,2962.79,822
2028,2025-08-25,Pending,2696.75,148
2029,2025-04-21,Delivered,434.85,549
2030,2025-07-09,Delivered,3854.98,534
2031,2024-11-05,Delivered,4846.77,217
2032,2025-03-08,Delivered,657.26,663
2033,2025-09-07,Delivered,227.46,749
2034,2024-12-07,Delivered,4659.14,498
2035,2025-06-13,Cancelled,4196.19,685
2036,2025-06-10,Pending,4949.18,125
2037,2024-10-19,Pending,1864.54,205
2038,2025-09-06,Pending,1176.66,655
2039,2025-05-01,Cancelled,738.28,684
2040,2025-02-01,Delivered,3114.39,701
2041,2025-02-03,Pending,1297.89,677
2042,2025-01-05,Cancelled,3878.38,699
2043,2025-08-16,Pending,3055.08,72
2044,2025-02-22,Delivered,177.94,851
2045,2024-10-05,Cancelled,3525.59,368
2046,2025-02-25,Delivered,4515.72,250
2047,2024-12-16,Pending,2857.6,883
2048,2025-04-26,Cancelled,1548.52,839
2049,2025-09-04,Delivered,4957.44,909
2050,2024-11-12,Delivered,4619.69,434
2051,2025-08-10,Delivered,4603.05,683
2052,2025-07-22,Delivered,2355.85,383
2053,2025-03-15,Delivered,4324.77,56
2054,2025-03-24,Cancelled,3926.55,344
2055,2024-11-20,Pending,2687.69,533
2056,2024-12-04,Pending,3527.7,498
2057,2025-07-11,Pending,4759.82,300
2058,2025-08-18,Delivered,4183.31,968
2059,2025-09-11,Cancelled,508.25,628
2060,2024-11-04,Pending,1275.99,235
2061,2025-06-11,Cancelled,778.5,659
2062,2025-09-17,Cancelled,4696.95,744
2063,2024-11-13,Pending,1266.19,759
2064,2025-09-10,Cancelled,3865.27,864
2065,2025-03-27,Cancelled,4716.56,678
2066,2025-03-14,Cancelled,2830.09,219
2067,2025-04-23,Cancelled,1578.59,667
2068,2025-04-05,Pending,3294.46,681
2069,2025-03-01,Delivered,2905.22,449
2070,2024-12-17,Delivered,4253.45,561
2071,2024-12-28,Delivered,2507.17,541
2072,2025-07-17,Delivered,4274.15,741
2073,2024-12-25,Pending,357.17,808
2074,2025-04-28,Delivered,4707.1,829
2075,2024-11-06,Cancelled,797.25,504
2076,2025-06-03,Pending,4734.5,832
2077,2025-04-27,Delivered,584.51,879
2078,2025-03-10,Delivered,2722.78,722
2079,2025-07-29,Pending,1490.35,611
2080,2024-09-30,Delivered,2877.12,28
2081,2025-03-14,Delivered,4368.28,18
2082,2025-01-31,Cancelled,4785.65,978
2083,2025-01-24,Delivered,4722.58,992
2084,2025-08-22,Pending,2900.56,95
2085,2024-11-14,Delivered,3722.81,96
2086,2025-04-04,Cancelled,4133.92,418
2087,2025-07-17,Cancelled,1862.87,541
2088,2024-11-03,Cancelled,2809.05,338
2089,2025-08-03,Pending,3537.76,585
2090,2025-03-16,Pending,4426.21,921
2091,2025-07-23,Delivered,665.71,515
2092,2025-09-17,Pending,1951.88,915
2093,2025-01-28,Delivered,305.3,83
2094,2024-12-02,Pending,4375.94,958
2095,2025-01-10,Pending,1848.34,26
2096,2025-02-09,Delivered,2956.83,655
2097,2025-04-19,Delivered,3761.14,33
2098,2025-05-19,Pending,4407.51,626
2099,2025-09-13,Cancelled,2372.49,81
2100,2024-12-01,Cancelled,3755.49,382
2101,2024-11-29,Cancelled,308.18,528
2102,2025-07-29,Cancelled,1821.06,929
2103,2025-09-09,Cancelled,386.05,922
2104,2025-06-21,Delivered,4918.96,86
2105,2025-05-24,Cancelled,552.04,283
2106,2025-01-12,Delivered,1119.26,181
2107,2025-09-10,Cancelled,3795.55,986
2108,2024-11-01,Delivered,3373.14,422
2109,2025-02-02,Cancelled,562.06,13
2110,2025-06-30,Delivered,1632.71,924
2111,2024-10-06,Cancelled,3061.09,883
2112,2025-02-25,Delivered,3888.46,833
2113,2024-12-10,Cancelled,1921.23,737
2114,2024-10-07,Delivered,211.59,831
2115,2025-05-20,Pending,1889.72,791
2116,2024-10-23,Cancelled,1407.82,359
2117,2025-04-29,Pending,1525.68,356
2118,2025-03-13,Pending,4549.77,988
2119,2024-10-15,Cancelled,284.85,998
2120,2025-01-17,Pending,1238.37,435
2121,2025-08-15,Pending,4346.26,76
2122,2025-04-01,Pending,746.72,422
2123,2025-06-28,Cancelled,3707,977
2124,2025-07-22,Delivered,4427.26,719
2125,2024-12-15,Delivered,3883.11,625
2126,2024-11-09,Pending,1802.78,965
2127,2024-12-06,Delivered,4140.15,440
2128,2025-02-27,Delivered,443.81,168
2129,2025-08-15,Delivered,3847.66,15
2130,2025-05-12,Delivered,779.96,948
2131,2025-03-04,Pending,2844.45,49
2132,2025-04-02,Pending,4928.22,792
2133,2025-07-12,Delivered,1833.56,91
2134,2025-09-05,Cancelled,254.36,61
2135,2025-08-05,Pending,2127.89,178
2136,2024-12-24,Cancelled,3263.38,973
2137,2024-12-09,Cancelled,3906.36,455
2138,2025-07-25,Pending,4346.56,123
2139,2025-03-23,Pending,816.78,834
2140,2025-05-09,Cancelled,3346.74,121
2141,2025-08-10,Pending,1158.39,344
2142,2025-05-01,Cancelled,3283.3,2
2143,2024-11-19,Cancelled,3854.17,79
2144,2025-05-17,Cancelled,4713.43,9
2145,2025-01-04,Pending,3517.15,549
2146,2025-03-23,Pending,3550.44,530
2147,2025-09-18,Cancelled,1550.64,220
2148,2025-09-27,Pending,4783.88,404
2149,2025-01-05,Pending,2222.32,871
2150,2025-06-18,Cancelled,2295.23,306
2151,2025-05-27,Pending,3119.87,921
2152,2024-12-07,Delivered,1254.93,673
2153,2025-04-04,Cancelled,2524.68,453
2154,2025-03-29,Cancelled,889.54,68
2155,2024-10-28,Delivered,2132.1,565
2156,2025-04-03,Delivered,2268.17,807
2157,2025-08-22,Cancelled,1739.67,607
2158,2025-03-03,Delivered,337.31,280
2159,2025-08-16,Pending,963.36,239
2160,2025-05-01,Cancelled,493.28,419
2161,2025-01-02,Cancelled,2904.57,361
2162,2025-02-22,Cancelled,2136.92,838
2163,2025-02-05,Cancelled,4891.28,808
2164,2024-11-14,Pending,3691.53,47
2165,2024-12-24,Pending,4453.59,991
2166,2025-01-09,Delivered,4690.37,883
2167,2025-06-21,Delivered,4504.65,781
2168,2025-02-27,Cancelled,4082.96,214
2169,2025-04-15,Delivered,4639.1,314
2170,2025-05-11,Pending,529.19,254
2171,2024-10-16,Pending,1021.19,993
2172,2025-01-22,Cancelled,4985.21,488
2173,2025-02-27,Delivered,4051.08,18
2174,2025-08-26,Delivered,2618.54,345
2175,2024-10-04,Delivered,3216.81,801
2176,2025-01-27,Cancelled,2498.52,282
2177,2025-04-05,Delivered,2972.57,317
2178,2025-06-24,Delivered,393.01,662
2179,2024-12-01,Cancelled,2677.61,380
2180,2025-08-30,Delivered,2766.44,827
2181,2025-04-07,Pending,2403.77,657
2182,2025-09-07,Delivered,2402.92,383
2183,2024-11-04,Cancelled,103.05,621
2184,2025-09-19,Pending,4693.73,40
2185,2024-12-12,Delivered,979.07,380
2186,2025-07-17,Pending,3969.8,842
2187,2025-03-03,Cancelled,4286.96,298
2188,2025-03-20,Cancelled,1360.62,784
2189,2025-09-28,Delivered,2529.72,604
2190,2025-04-14,Pending,4520,240
2191,2024-11-15,Cancelled,851.29,80
2192,2025-06-25,Pending,1254.68,915
2193,2024-10-04,Cancelled,1640.29,418
2194,2024-10-18,Pending,773.63,802
2195,2024-12-28,Pending,2819.48,741
2196,2024-12-20,Delivered,4086.62,934
2197,2024-12-05,Pending,3304.22,609
2198,2025-02-11,Cancelled,4455.24,513
2199,2025-02-08,Delivered,936.96,385
2200,2025-04-04,Cancelled,4172.3,116
2201,2025-05-01,Delivered,2813.87,398
2202,2025-02-24,Delivered,1327.06,521
2203,2024-12-11,Cancelled,956.06,939
2204,2025-05-01,Delivered,2280.19,719
2205,2025-01-29,Cancelled,196.38,701
2206,2025-08-31,Delivered,1735.17,496
2207,2025-06-07,Pending,2483.95,177
2208,2024-11-28,Delivered,4173.36,485
2209,2024-10-07,Cancelled,3389.14,532
2210,2024-10-24,Pending,1951.68,657
2211,2025-05-09,Pending,4723.34,235
2212,2025-08-04,Delivered,2710.37,939
2213,2025-04-17,Pending,4890.22,972
2214,2025-03-15,Pending,4871.24,238
2215,2025-07-21,Delivered,4560.09,290
2216,2025-04-23,Cancelled,2643.75,633
2217,2024-10-03,Pending,1335.04,264
2218,2025-08-28,Cancelled,2829.5,664
2219,2025-03-19,Delivered,3274.4,642
2220,2025-01-22,Pending,3673.57,993
2221,2025-03-03,Cancelled,1180.58,636
2222,2024-10-24,Cancelled,4542.47,509
2223,2025-09-25,Cancelled,3951.83,795
2224,2025-02-12,Cancelled,4428.92,34
2225,2025-04-28,Cancelled,889.09,64
2226,2025-03-18,Delivered,3668.36,24
2227,2025-07-23,Pending,2764.25,600
2228,2025-01-06,Cancelled,2269.77,871
2229,2024-11-13,Pending,3075.82,78
2230,2024-10-12,Cancelled,263.12,832
2231,2024-11-13,Delivered,4255.3,777
2232,2024-10-22,Delivered,2157.89,906
2233,2025-06-02,Delivered,3591.16,114
2234,2025-08-18,Cancelled,2492.59,937
2235,2025-06-03,Delivered,3056.11,852
2236,2025-06-08,Pending,1294.85,383
2237,2024-11-22,Delivered,3804.55,318
2238,2024-12-08,Pending,4155.5,632
2239,2025-06-09,Delivered,1857.17,863
2240,2025-06-10,Pending,402.49,534
2241,2025-05-06,Cancelled,648,245
2242,2024-11-01,Cancelled,307.34,928
2243,2025-03-02,Delivered,1445.49,791
2244,2024-12-30,Cancelled,515.13,677
2245,2025-04-26,Pending,3354.49,558
2246,2025-07-11,Cancelled,508.67,12
2247,2025-03-27,Pending,2682.4,80
2248,2025-07-14,Delivered,2869.3,761
2249,2025-02-01,Delivered,767.03,387
2250,2025-02-15,Delivered,2032.53,576
2251,2024-10-27,Delivered,4549.96,709
2252,2025-08-30,Cancelled,4191.19,275
2253,2024-10-07,Cancelled,2851.31,856
2254,2025-09-22,Cancelled,4986.54,109
2255,2025-02-11,Pending,967.11,877
2256,2024-10-25,Pending,1511.83,192
2257,2025-01-13,Pending,4763.52,353
2258,2025-09-09,Pending,4841.57,913
2259,2024-10-09,Cancelled,3830.33,704
2260,2025-03-29,Pending,149.03,224
2261,2024-12-12,Pending,3659.29,397
2262,2025-07-28,Pending,2070.85,188
2263,2025-09-24,Delivered,3659.75,50
2264,2025-03-07,Delivered,2193.74,424
2265,2025-03-04,Cancelled,4939.77,132
2266,2025-09-16,Pending,3251.73,169
2267,2024-10-08,Cancelled,963.26,339
2268,2025-09-08,Delivered,2996.64,680
2269,2025-02-06,Delivered,548.21,749
2270,2025-02-20,Pending,3421.68,792
2271,2025-02-03,Pending,2255.32,945
2272,2024-10-14,Cancelled,3635.55,132
2273,2024-11-07,Pending,4012.36,249
2274,2025-08-05,Pending,207.8,191
2275,2025-06-21,Pending,944.27,227
2276,2025-07-27,Cancelled,1881.74,191
2277,2025-03-23,Cancelled,2741.71,309
2278,2025-07-18,Delivered,801.62,292
2279,2025-04-19,Delivered,3199,295
2280,2025-01-29,Cancelled,3654.3,210
2281,2025-01-03,Cancelled,2305.36,962
2282,2025-09-21,Delivered,866.45,206
2283,2025-03-20,Cancelled,1114.49,277
2284,2024-12-09,Pending,4742.78,256
2285,2025-06-09,Delivered,1535.14,616
2286,2024-11-08,Pending,2507.81,556
2287,2025-05-27,Delivered,506.6,866
2288,2025-07-20,Cancelled,1704.95,882
2289,2025-01-07,Cancelled,4864.09,300
2290,2025-06-26,Delivered,2863.36,213
2291,2024-11-28,Delivered,1050.82,431
2292,2024-12-25,Pending,3736.01,771
2293,2025-07-14,Pending,221.11,944
2294,2025-04-25,Cancelled,595.5,833
2295,2025-09-25,Delivered,4941.51,300
2296,2024-12-31,Cancelled,592.56,99
2297,2024-10-21,Cancelled,3555.64,388
2298,2025-06-18,Cancelled,2989.05,988
2299,2024-11-02,Delivered,342.11,976
2300,2025-03-04,Pending,4945.24,724
2301,2025-05-12,Cancelled,2420.33,141
2302,2025-05-22,Pending,3301.13,985
2303,2025-05-29,Cancelled,4762.73,923
2304,2025-04-09,Delivered,3508.24,76
2305,2025-01-16,Pending,4853.1,718
2306,2025-06-25,Cancelled,4862.69,106
2307,2025-09-19,Delivered,4704.16,992
2308,2025-02-04,Pending,3567.46,397
2309,2025-05-20,Cancelled,256.39,957
2310,2024-12-01,Pending,2690.55,289
2311,2025-06-07,Pending,1442.34,59
2312,2025-05-29,Cancelled,4505.83,491
2313,2025-09-25,Pending,4973.67,527
2314,2024-12-11,Pending,3205.33,302
2315,2025-07-05,Delivered,4649.86,962
2316,2024-11-08,Delivered,2062.53,975
2317,2025-02-03,Pending,1037.83,613
2318,2025-09-19,Cancelled,1363,809
2319,2025-03-24,Delivered,666.24,797
2320,2025-01-26,Cancelled,4103.26,420
2321,2025-09-02,Pending,1758.02,658
2322,2025-09-27,Delivered,3067.78,598
2323,2024-10-01,Delivered,191.9,755
2324,2025-04-17,Delivered,3235.15,834
2325,2024-12-04,Cancelled,3348.16,942
2326,2024-10-21,Cancelled,543.34,3
2327,2025-04-19,Delivered,1296.18,761
2328,2024-12-23,Delivered,710.56,780
2329,2025-06-17,Cancelled,316.47,690
2330,2025-05-07,Pending,924.38,836
2331,2025-02-12,Cancelled,717,686
2332,2024-12-18,Delivered,3384.81,855
2333,2025-01-20,Pending,3757.85,97
2334,2025-07-08,Cancelled,3528.12,461
2335,2025-02-21,Delivered,4433.32,534
2336,2025-08-15,Pending,4869.68,490
2337,2024-11-25,Pending,4310.67,339
2338,2025-09-15,Cancelled,487.53,907
2339,2025-08-08,Pending,2822.51,492
2340,2025-04-01,Cancelled,1606.87,817
2341,2025-05-07,Cancelled,1888.72,654
2342,2024-12-13,Delivered,1184.71,20
2343,2024-11-27,Cancelled,4790.55,245
2344,2024-11-19,Delivered,1549.98,198
2345,2025-05-12,Delivered,3361.04,244
2346,2024-10-23,Delivered,3283.85,862
2347,2024-11-15,Pending,2020.91,738
2348,2024-12-16,Pending,4482.16,691
2349,2025-03-14,Cancelled,1748.09,56
2350,2025-08-30,Cancelled,2232.05,773
2351,2025-07-15,Cancelled,4546.73,763
2352,2024-12-28,Delivered,1847.09,647
2353,2025-09-16,Delivered,2528.88,351
2354,2025-02-09,Cancelled,3905.25,785
2355,2025-06-10,Pending,4184.12,298
2356,2024-09-28,Delivered,4211.12,414
2357,2024-11-04,Cancelled,1476.83,489
2358,2025-06-19,Delivered,4752.51,24
2359,2025-04-30,Cancelled,589.01,90
2360,2025-09-17,Pending,3183.08,564
2361,2025-06-06,Delivered,3743.78,84
2362,2025-03-31,Pending,3033.99,231
2363,2025-06-29,Cancelled,562.93,401
2364,2025-04-13,Cancelled,4126.4,407
2365,2025-06-12,Cancelled,3917.17,212
2366,2025-01-10,Pending,297.09,778
2367,2025-03-11,Cancelled,529.36,182
2368,2024-10-11,Pending,2231.41,316
2369,2024-12-22,Delivered,2717.81,469
2370,2025-08-15,Delivered,3670.07,219
2371,2025-05-29,Pending,4705.87,932
2372,2025-03-29,Pending,1151.88,964
2373,2025-01-04,Pending,982.22,595
2374,2025-02-18,Cancelled,1865.55,547
2375,2024-10-04,Delivered,3969.61,393
2376,2024-11-27,Delivered,3034.62,935
2377,2025-06-28,Pending,1023.03,140
2378,2025-02-12,Delivered,2560.72,800
2379,2025-05-03,Pending,4967.37,223
2380,2025-08-23,Pending,1295.06,482
2381,2025-07-07,Cancelled,915.13,455
2382,2024-12-28,Delivered,3390.68,942
2383,2024-12-29,Cancelled,3507.24,941
2384,2024-10-12,Pending,2987.62,700
2385,2024-12-18,Delivered,1772.96,568
2386,2024-10-08,Delivered,2004.65,478
2387,2025-04-13,Cancelled,4662.43,783
2388,2025-05-25,Pending,3050.31,522
2389,2025-09-23,Pending,4336.39,125
2390,2025-05-20,Pending,3777.99,144
2391,2024-11-02,Delivered,3108.83,380
2392,2024-10-15,Cancelled,1236.31,815
2393,2025-07-30,Pending,4608.39,897
2394,2025-09-10,Pending,1002.63,919
2395,2025-01-01,Delivered,4463.19,937
2396,2024-12-23,Delivered,4851.08,185
2397,2024-10-30,Delivered,2855.17,161
2398,2025-09-16,Pending,3248.25,281
2399,2025-07-15,Pending,3947.54,642
2400,2024-12-25,Delivered,3136.54,609
2401,2025-04-12,Pending,347.24,898
2402,2025-09-10,Delivered,2147.02,676
2403,2025-08-27,Cancelled,4665.98,910
2404,2025-09-26,Delivered,1128.74,983
2405,2025-09-02,Cancelled,2727.97,292
2406,2025-04-30,Cancelled,1667.72,415
2407,2025-08-09,Delivered,3042.12,651
2408,2025-05-09,Cancelled,1180.77,926
2409,2024-11-26,Pending,4280.06,140
2410,2025-04-14,Pending,4256.52,943
2411,2025-03-04,Pending,726.9,268
2412,2025-06-11,Cancelled,4237.26,84
2413,2024-11-28,Cancelled,1915,317
2414,2025-09-28,Pending,2707.89,985
2415,2024-10-26,Delivered,4919.51,798
2416,2024-11-12,Pending,3847.28,771
2417,2025-07-20,Pending,738.16,15
2418,2024-11-10,Cancelled,1716.31,743
2419,2025-01-08,Delivered,3247.9,82
2420,2025-08-18,Pending,533.51,774
2421,2025-07-26,Pending,525.17,633
2422,2025-06-01,Cancelled,4424.57,995
2423,2025-05-18,Cancelled,4048.58,534
2424,2024-11-26,Cancelled,2689.62,41
2425,2025-05-16,Delivered,1928.33,985
2426,2025-07-21,Cancelled,4276.93,291
2427,2024-10-07,Delivered,4156.64,345
2428,2024-11-23,Delivered,1629.07,253
2429,2024-10-14,Cancelled,1278.22,182
2430,2025-09-21,Pending,3207.06,671
2431,2025-06-16,Cancelled,3452.75,341
2432,2025-09-22,Delivered,566.6,992
2433,2025-03-23,Pending,1099.76,134
2434,2025-07-17,Pending,568.27,973
2435,2025-08-23,Delivered,3745.78,834
2436,2025-04-11,Delivered,1724.09,282
2437,2025-04-06,Pending,1474.3,541
2438,2025-02-10,Cancelled,3936.65,840
2439,2025-03-19,Cancelled,2114.44,141
2440,2025-01-30,Delivered,3023.82,589
2441,2024-11-21,Pending,3274.35,425
2442,2025-05-09,Delivered,4880.6,23
2443,2025-08-25,Delivered,3913.31,266
2444,2025-09-04,Pending,4918.64,985
2445,2025-07-08,Cancelled,3495.86,135
2446,2025-06-24,Cancelled,2832.99,59
2447,2025-09-03,Delivered,4190.43,71
2448,2025-04-25,Cancelled,1250.4,977
2449,2025-09-08,Delivered,2695.23,388
2450,2025-05-20,Pending,4603.89,171
2451,2025-03-24,Pending,3581.08,486
2452,2025-08-28,Cancelled,2823.09,400
2453,2024-10-16,Pending,3814.39,621
2454,2025-03-27,Delivered,3346.94,599
2455,2025-03-19,Pending,1401.3,806
2456,2025-07-31,Delivered,1314.78,321
2457,2025-08-29,Cancelled,1850.62,883
2458,2025-08-24,Pending,2525.02,570
2459,2025-08-05,Pending,1163.54,240
2460,2025-07-25,Cancelled,714.8,872
2461,2024-10-06,Pending,962.14,479
2462,2025-07-13,Cancelled,2595.94,771
2463,2025-07-06,Pending,3775.66,48
2464,2025-03-02,Cancelled,628.68,380
2465,2024-11-03,Delivered,2544.83,922
2466,2024-09-29,Pending,1524.74,375
2467,2025-08-25,Cancelled,3450.26,427
2468,2024-10-09,Pending,864.12,829
2469,2025-02-24,Cancelled,3818.77,904
2470,2024-10-14,Pending,3063.76,252
2471,2025-05-08,Delivered,4008.7,247
2472,2025-07-08,Delivered,2236.81,265
2473,2024-11-07,Cancelled,1038.29,422
2474,2025-06-16,Cancelled,445.76,770
2475,2024-11-03,Pending,1800.31,357
2476,2025-06-09,Pending,2545.09,561
2477,2025-07-27,Cancelled,1547.7,488
2478,2025-08-02,Cancelled,2950.95,826
2479,2025-05-25,Pending,1633.24,849
2480,2025-01-27,Pending,3957.38,169
2481,2025-04-09,Delivered,3232.07,212
2482,2025-02-14,Delivered,2732.35,584
2483,2025-06-04,Pending,4290.78,419
2484,2025-02-05,Delivered,2161.26,884
2485,2024-11-06,Delivered,2225.84,224
2486,2025-02-15,Pending,330.19,350
2487,2024-10-05,Pending,1580.18,406
2488,2025-01-05,Pending,4816.2,936
2489,2025-07-17,Cancelled,549.28,96
2490,2025-08-01,Cancelled,1739.06,249
2491,2024-12-03,Delivered,3489.59,651
2492,2025-07-22,Pending,1616.71,31
2493,2025-06-24,Cancelled,4291.82,771
2494,2024-12-30,Delivered,4101.83,853
2495,2025-09-15,Cancelled,1309.36,145
2496,2025-05-18,Cancelled,2758.73,212
2497,2025-05-15,Cancelled,4232.95,321
2498,2024-11-20,Delivered,939.72,499
2499,2025-09-15,Delivered,1847.47,284
2500,2025-01-17,Delivered,1341.21,578
2501,2024-11-17,Cancelled,765.73,64
2502,2025-07-28,Delivered,1398.74,552
2503,2024-10-12,Cancelled,3673.11,170
2504,2025-05-08,Delivered,3242.44,194
2505,2025-02-18,Cancelled,1011.59,390
2506,2025-08-06,Delivered,1999.96,628
2507,2025-08-12,Cancelled,2878.49,267
2508,2025-06-18,Pending,4370.73,177
2509,2025-05-02,Cancelled,613.98,862
2510,2025-05-24,Cancelled,1161.48,944
2511,2025-09-25,Pending,3586.33,673
2512,2024-12-05,Cancelled,4066.49,842
2513,2025-08-16,Delivered,4921.52,424
2514,2024-12-17,Pending,1936.13,427
2515,2025-02-15,Pending,976.39,158
2516,2024-12-31,Pending,3196.97,63
2517,2025-04-10,Pending,413.08,45
2518,2025-09-07,Pending,4492.66,239
2519,2025-06-13,Pending,1373.67,915
2520,2025-06-17,Delivered,562.95,742
2521,2025-09-27,Cancelled,2442.25,811
2522,2025-04-15,Cancelled,3738.93,364
2523,2025-03-11,Delivered,390.75,969
2524,2025-05-26,Cancelled,1832.88,175
2525,2025-02-23,Delivered,839.76,305
2526,2025-02-26,Delivered,371.57,696
2527,2025-05-30,Cancelled,912.62,488
2528,2025-05-10,Delivered,3829.2,746
2529,2024-11-06,Cancelled,3050.83,968
2530,2025-09-07,Cancelled,1424.67,618
2531,2025-06-25,Delivered,4310.18,491
2532,2025-04-30,Pending,2933.35,194
2533,2025-06-29,Pending,3239.01,967
2534,2025-06-08,Delivered,169.24,477
2535,2024-11-05,Pending,1873.11,94
2536,2025-06-09,Delivered,1106.06,62
2537,2025-01-19,Cancelled,1026.72,500
2538,2025-04-25,Cancelled,3751.8,61
2539,2025-01-11,Delivered,2767.35,267
2540,2024-11-25,Cancelled,482.22,510
2541,2025-05-19,Pending,2800.31,484
2542,2025-08-11,Delivered,1377.43,287
2543,2025-01-12,Pending,4587.81,985
2544,2025-01-01,Pending,2457.97,271
2545,2025-05-13,Delivered,4096.54,371
2546,2024-12-16,Delivered,2862.34,577
2547,2025-06-08,Cancelled,4564.18,411
2548,2025-07-06,Cancelled,1481.81,260
2549,2024-11-17,Delivered,1599.41,303
2550,2024-12-06,Delivered,3119.79,656
2551,2024-11-09,Delivered,3100.61,311
2552,2025-06-27,Pending,3439.33,492
2553,2025-04-16,Cancelled,1290.41,993
2554,2025-02-22,Pending,3291.13,517
2555,2025-08-04,Cancelled,879.11,89
2556,2025-05-19,Cancelled,2757.95,736
2557,2025-01-10,Pending,1760.94,49
2558,2024-12-06,Delivered,4220.66,839
2559,2025-05-10,Delivered,4629.6,928
2560,2024-11-27,Cancelled,2690.83,432
2561,2025-03-15,Cancelled,4080.46,841
2562,2025-06-18,Pending,296.67,290
2563,2025-05-07,Cancelled,1228.1,951
2564,2024-12-22,Cancelled,4758.3,365
2565,2025-03-05,Cancelled,4690.15,486
2566,2025-04-09,Cancelled,765.39,37
2567,2025-02-15,Cancelled,4155.22,414
2568,2025-05-08,Delivered,200.29,18
2569,2025-01-23,Cancelled,3155.19,157
2570,2025-01-09,Pending,4279.63,399
2571,2024-10-07,Pending,4981.73,146
2572,2024-10-30,Pending,1964.97,704
2573,2025-03-19,Pending,4032.17,217
2574,2025-04-26,Delivered,730.75,968
2575,2025-06-27,Pending,3599.9,307
2576,2025-05-07,Pending,2735.05,789
2577,2025-08-20,Cancelled,2425.55,942
2578,2025-02-21,Cancelled,2759.32,760
2579,2024-12-17,Pending,2999.6,983
2580,2025-07-21,Cancelled,376.91,185
2581,2025-02-04,Pending,1913.36,688
2582,2025-09-03,Pending,1844.71,56
2583,2025-02-01,Cancelled,719.87,789
2584,2024-10-13,Delivered,231.09,842
2585,2025-04-21,Delivered,4135.34,35
2586,2024-11-14,Cancelled,3524.7,138
2587,2025-07-18,Cancelled,3545.96,769
2588,2024-11-28,Cancelled,1839.73,159
2589,2025-04-23,Cancelled,1250.91,166
2590,2025-01-06,Pending,3002.5,622
2591,2025-06-14,Cancelled,1040.96,688
2592,2025-03-14,Pending,2170.78,683
2593,2025-03-10,Pending,1056.96,464
2594,2025-05-14,Delivered,1914.15,893
2595,2025-06-02,Delivered,1095.45,958
2596,2025-06-13,Cancelled,4417.91,343
2597,2025-09-05,Pending,225.56,738
2598,2025-02-25,Delivered,4304.97,454
2599,2025-04-05,Cancelled,3271.91,412
2600,2024-11-15,Pending,3084.15,48
2601,2025-06-16,Cancelled,3455.58,817
2602,2025-05-01,Delivered,2592.3,407
2603,2025-09-22,Cancelled,1541.26,560
2604,2025-04-28,Cancelled,4717.81,493
2605,2025-06-08,Pending,848.01,443
2606,2025-06-09,Cancelled,2399.55,89
2607,2025-06-07,Pending,4652.44,974
2608,2025-03-11,Pending,3067.02,940
